id,relbase_code,relbase_name,official_sku,product_id,match_type,confidence_level,mapping_notes,total_sales,first_seen_date,last_seen_date,inferred_category,inferred_variant,is_service_item,is_legacy_code,needs_manual_review,created_at,updated_at,description,product_id_relbase,url_image
96,ANU-ANU-C-GC-498394,GRANA CACAO 260 GRS CORNERSHOP20250314201500.142416,,,no_match,none,,8,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,1317511,
152,ANU-C-P3-313090,Pack Grana Variedades + Physalis20250314201502.410151,,,no_match,none,,45,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,1447515,
145,ANU-C-GB-497165,GRANA BERRIES 260 GRS CORNERSHOP20250314201500.106058,,,no_match,none,,9,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,1317516,
325,CRCU_U13510_EM,UD CRACKERS CÚRCUMA 135 GRS ESP,ML-MLC2930200766,265,name_fuzzy,high,Fuzzy match: Crackers 135g → Galletas Crackers Grana Keto Sabor Ajo Albahaca 135g Vegana (100%),6,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-11-06 15:26:02.358648,EMPORIO,4950114,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/4950114/images/small_thumb_crackers-grana-curcuma.png?X-Amz-Expires=3600&X-Amz-Date=20251020T224531Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=db2f30ab08a3425925b55705fe08d3f575a3b8f04dd3ff95167d3349793a3979
266,ANU-O-P3-850322,PACK 3 ALULOSA 100% 450 GRS CORNERSHOP20250314201501.971994,,,no_match,none,,6,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,1317535,
275,ANU-PC-PC-493855-1,Pack Cocina Keto20250314201502.214797,,,no_match,none,,6,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,1417785,
277,ANU-PC-PF-62506,Pack Familia Saludable (Santiago)20250314201502.261013,,,no_match,none,,91,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,1311450,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/1311450/images/small_thumb_Familia-Grana-pack2-e1619041846153.jpg?X-Amz-Expires=3600&X-Amz-Date=20251021T003459Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251021/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=acf288c2d684916fe75940b120ab4c5165e00cae07ca21ca6b37b29b375914bb
156,ANU-C-P3-798262,PACK 3 GRANA VARIEDADES 260 GRS CORNERSHOP20250314201502.119182,,,no_match,none,,2,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,1317531,
98,ANU-ANU-C-GC-973435,GRANA CLÁSICO 260 GRS CORNER SHOP20250314201500.196051,,,no_match,none,,3,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,1317509,
265,ANU-O-P3-527380,PACK 3 CHIPS DE CACAO 60% 450 GRS CORNERSHOP20250314201502.019369,,,no_match,none,,2,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,1317539,
270,ANU-P-GX-130887-2,Goma Xanthan 300 grs20250314201459.985853,,,no_match,none,,1,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,1517080,
177,ANU-CY-CD-269879,CHIPS DE PHYSALIS CORNERSHOP20250314201458.346832,,,no_match,none,,1,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,1618934,
260,ANU-O-A1-593338,ALULOSA 100% 450 GRS CORNERSHOP20250314201456.429034,,,no_match,none,,5,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,1317519,
261,ANU-O-CD-386054,CHIPS DE CACAO 60% 450 GRS CORNERSHOP20250314201458.308274,,,no_match,none,,4,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,1317521,
264,ANU-O-P3-348344,Pack 3 Alulosa20250314201501.958824,,,no_match,none,,5,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,1311439,
271,ANU-P-GX-130887001,Goma Xanthan 150 grs guardar20250314201459.963609,,,no_match,none,,2,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,1417349,
263,ANU-O-CD-478774-1-1-1,Goma Xanthan 300 grs (copia)20250314201459.996788,,,no_match,none,,1,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,1417347,
278,ANU-PC-PF-62506B2,Pack Familia20250314201502.245197,,,no_match,none,,1,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,1363687,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/1363687/images/small_thumb_Familia-Grana-pack2-e1619041846153_ac496ce9-a8a9-48b5-b0b9-e0385ce21676.jpg?X-Amz-Expires=3600&X-Amz-Date=20251021T003927Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251021/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=663dd34c71d080edeaafdf92c8b7cac3fe5059d447edbb47d95a60c07671aa6d
285,ANU-SC-PC-631485,PACK CHOCOLATOSO20250314201502.145162,,,no_match,none,,1,,,,,False,True,True,2025-10-21 17:33:30.003158,2025-10-23 13:24:28.026347,,1298667,
118,ANU-BACM_U04010_NR,UD BARRA CACAO MANÍ GRANEL ESP20250314201503.039375,BACM_U04010,10,description_fuzzy,high,Fuzzy match: Barra Cacao → Barra Low Carb Cacao Maní - 1 unidad (100%),5,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,NEWREST,4938552,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/4938552/images/small_thumb_Barritacacaoconsellolowcarb_718eedc9-6e5c-49f4-b682-27f6e815e851.png?X-Amz-Expires=3600&X-Amz-Date=20251020T224532Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=ebc9e497754bb65ff6a323b0d3edad3f893ddc886172b4e0e5763252fd2da7f5
128,ANU-BAKC_U04010_NR,UD BARRA KETO CACAO GRANEL ESP20250314201503.147515,BACM_U04010,10,description_fuzzy,high,Fuzzy match: Barra Cacao → Barra Low Carb Cacao Maní - 1 unidad (100%),5,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,"NEWREST
",4938560,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/4938560/images/small_thumb_Barritaketoconselloketo_0fc25661-58d1-4ae0-91da-c27346621dcc.png?X-Amz-Expires=3600&X-Amz-Date=20251020T224532Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=5d8e8adffb05989dd87d47deb555d85f97bbbf336214c1feda3b7dba04a00943
205,ANU-EMPORIO_BAcacao16ud,Barrita Cacao Display 16 uds20250314201456.956219,BACM_U04010,10,description_fuzzy,high,Fuzzy match: Cacao → Barra Low Carb Cacao Maní - 1 unidad (100%),5,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4031423,
267,ANU-O-P3-935361,Pack Grana Chips Cacao20250314201502.342954,BACM_U04010,10,description_fuzzy,high,Fuzzy match: Cacao → Barra Low Carb Cacao Maní - 1 unidad (100%),5,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,1311442,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/1311442/images/small_thumb_pack_grana06.jpg?X-Amz-Expires=3600&X-Amz-Date=20251021T003010Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251021/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=dfcbb1090f56359efebcc30508365a93cbbf4f6ca8263c3065513dc8dd3b18d9
226,ANU-GRAL_U26010,Granola Almendras 260 gr20250314201500.284740,ML-MLC2967399930,53,description_fuzzy,medium,Fuzzy match: Granola Almendras 260g → Granola Grana Low Carb Almendras Y Semillas (87%),5,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,6533404,
204,ANU-DISTRIB_GRAketo210,Granola Keto 210 grs20250314201500.602328,GRA-250-001,2,description_fuzzy,high,Fuzzy match: Granola 210g → Granola 250g (92%),5,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4039778,
39,PACKGRAL_U26010,,GRAL_U26010,86,pack_variant,high,,7,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,7312818,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/7312818/images/small_thumb_15.png?X-Amz-Expires=3600&X-Amz-Date=20251020T220919Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=ebfeb3010c9605b761210dc174c44d817055af7d2bd37c069411a4cda9931af3
44,PACKKSMC_U54010,,KSMC_U54010,89,pack_variant,high,,15,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,7312844,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/7312844/images/small_thumb_17.png?X-Amz-Expires=3600&X-Amz-Date=20251020T220920Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=b201537f50abde5a74d51fa09a010b538dee879044bdfec2a2dedb8aa703e426
345,PACKBASURTIDA,Pack 4 Barras Surtidas x5,,85,no_match,none,,20,,,,,False,False,True,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,7312672,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/7312672/images/small_thumb_7.png?X-Amz-Expires=3600&X-Amz-Date=20251020T220920Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=e1c791c33d43051781316d1ae18be1d5a4cc6bd31dba281ff6797125c5d21bb5
36,PACKCRPM_U13510,,CRPM_U13510,91,pack_variant,high,,11,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,7312267,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/7312267/images/small_thumb_1_1f394354-2794-426b-9e17-634805222183.png?X-Amz-Expires=3600&X-Amz-Date=20251020T220921Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=dde8b0ae4d37ddfee33fadc46715f4e182e4886676db459926301bf10537eac4
31,PACKBABE_U20010,,BABE_U20010,92,pack_variant,high,,9,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,7312611,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/7312611/images/small_thumb_4_crackers_familiares-2.png?X-Amz-Expires=3600&X-Amz-Date=20251020T220922Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=e16e18847616c133601c3206be45ec03d16fdf6895094b232040491192624cb3
35,PACKCRAA_U13510,,CRAA_U13510,93,pack_variant,high,,2,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,7312338,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/7312338/images/small_thumb_4_db53942a-040d-4cd8-986c-70ad1ca2700b.png?X-Amz-Expires=3600&X-Amz-Date=20251020T220922Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=2ed80f7a681ec54eddefc7aeb9a9a0d6e10e66507803ce335ad3b1b21d82ae88
37,PACKCRRO_U13510,,CRRO_U13510,94,pack_variant,high,,5,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,7312328,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/7312328/images/small_thumb_3_e79cf5f2-8363-4c2d-907b-1ad44fde03b1.png?X-Amz-Expires=3600&X-Amz-Date=20251020T220924Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=17cfbd93b52297ed1d7e77e333cc535bb741fad644004dd37f41bc444256e87f
38,PACKCRSM_U13510,,CRSM_U13510,95,pack_variant,high,,7,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,7312312,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/7312312/images/small_thumb_2.png?X-Amz-Expires=3600&X-Amz-Date=20251020T220924Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=74a3ac7d5b815d7b0e7c4d77052f293c3539ad916e9547660d6c15204c349be9
241,ANU-IGUAZÚ_BAcacao5ud,Barrita Cacao Display 5 uds20250314201456.995707,BACM_U04010,10,description_fuzzy,high,Fuzzy match: Cacao → Barra Low Carb Cacao Maní - 1 unidad (100%),2,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4039928,
40,PACKGRBE_U26010,,GRBE_U26010,96,pack_variant,high,,3,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,7312808,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/7312808/images/small_thumb_14.png?X-Amz-Expires=3600&X-Amz-Date=20251020T235329Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=9d5a167998f149b65a82d7ab18d303be7e49427595fde3ea13ce0c5b5811c83e
33,PACKBAKC_U20010,,BAKC_U20010,97,pack_variant,high,,9,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,7312649,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/7312649/images/small_thumb_8.png?X-Amz-Expires=3600&X-Amz-Date=20251020T235330Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=05e9735aa72ebfd3066b292e66a9c4682fd88b38db8e17f5e2683ed83317c2a2
2,PACKKSMC_U15010,,KSMC_U15010,98,pack_variant,high,,33,,,,,False,False,False,2025-10-21 17:32:59.423269,2025-10-25 21:06:29.700440,,7312836,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/7312836/images/small_thumb_16.png?X-Amz-Expires=3600&X-Amz-Date=20251020T235331Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=ec5a81bcc18eed1276b1e9acf72e0da5bff1241fb65adcd9474e8b11500d1ea5
41,PACKGRCA_U26010,,GRCA_U26010,99,pack_variant,high,,2,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,7312783,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/7312783/images/small_thumb_13.png?X-Amz-Expires=3600&X-Amz-Date=20251020T235333Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=78541b0d8ee77ddfaf9d6efcf824caea99f6190ad565e4053bb70674aa294598
349,PACKGRSURTIDA,Pack 4 Granolas Surtidas,,100,no_match,none,,7,,,,,False,False,True,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,7312826,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/7312826/images/small_thumb_11.png?X-Amz-Expires=3600&X-Amz-Date=20251020T235333Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=854571b385c7c08081a7445c0b6e34dd41f9a1af338940a314d618a7fd4209aa
32,PACKBACM_U20010,,BACM_U20010,88,pack_variant,high,,7,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,7312637,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/7312637/images/small_thumb_10.png?X-Amz-Expires=3600&X-Amz-Date=20251020T235335Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=efd8dd86478ee18ae1dc8bfea47ebf881224097b83c48ba7104b4c77e849cd06
34,PACKBAMC_U20010,,BAMC_U20010,101,pack_variant,high,,4,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,7312625,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/7312625/images/small_thumb_9.png?X-Amz-Expires=3600&X-Amz-Date=20251020T235458Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=5a81c3b5ba056f7772ff07b07e9edae82ecc28be21082bdbf29baeea5cede75c
42,PACKGRKC_U21010,,GRKC_U21010,102,pack_variant,high,,2,,,,,False,False,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,7312788,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/7312788/images/small_thumb_12.png?X-Amz-Expires=3600&X-Amz-Date=20251020T235508Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=54418888ae007d254dd511668149b386f418ec2ce2eee155ef3d226964e77fa7
348,PACKDIECIOCHO,Pack Dieciochero: 6 Productos + Despacho Gratis,,37,no_match,none,,13,,,,,True,False,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,7104787,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/7104787/images/small_thumb_100__happiness_guaranteed.png?X-Amz-Expires=3600&X-Amz-Date=20251021T000249Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251021/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=6a5ff33c7fc2438601c320ec42b46e4c604734a0a00e1238af5042d98c2b5d2f
201,ANU-DISTRIB_GRAberries260,Granola Berries 260 grs20250314201500.331333,ML-MLC2978641268,41,description_fuzzy,medium,"Fuzzy match: Granola Berries 260g → Granola Grana Low Carb Berries Y Semillas, Vegana, Sin Aceit (86%)",5,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4039777,
203,ANU-DISTRIB_GRAclásica260,Granola Clásica 260 grs20250314201500.581667,GRA-250-001,2,description_fuzzy,high,Fuzzy match: Granola 260g → Granola 250g (92%),5,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4031427,
224,ANU-GRAL_C02010_JUM,CM GRANOLA ALMENDRAS 260 GRS ESP20250314201458.733278,ML-MLC2967399930,53,description_fuzzy,medium,Fuzzy match: Granola Almendras 260g → Granola Grana Low Carb Almendras Y Semillas (87%),4,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,Jumbo,4938643,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/4938643/images/small_thumb_pack-fanaticos-de-grana.jpg?X-Amz-Expires=3600&X-Amz-Date=20251020T224533Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=ab49530829177ccca781f41e5beca7b26f27fa99d803e1d2a0cc69f89aedb228
229,ANU-GRBE_C02010_JUM,CM GRANOLA BERRIES 260 GRS ESP20250314201458.775149,ML-MLC2978641268,41,description_fuzzy,medium,"Fuzzy match: Granola Berries 260g → Granola Grana Low Carb Berries Y Semillas, Vegana, Sin Aceit (86%)",4,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,Jumbo,4938648,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/4938648/images/small_thumb_granola-berries.jpg?X-Amz-Expires=3600&X-Amz-Date=20251020T224533Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=2c4fd29ff790d0dd039c67aa74c9a3a4600a752cd7816a69103d4012aa66261a
139,ANU-BAMC_U20010,Barra Manzana 520250314201456.863670,MLC1630337051,111,description_fuzzy,high,Fuzzy match: Barra → Barra Cereal Grana Sour Berries 5 Un (100%),4,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,6533385,
233,ANU-GRCA_C02010_JUM,CM GRANOLA CACAO 260 GRS ESP20250314201458.808071,MLC2930070644,116,description_fuzzy,medium,Fuzzy match: Granola Cacao 260g → Granola Grana Cacao 260 G Bolsa Semillas (84%),4,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,Jumbo,4938645,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/4938645/images/small_thumb_grana-cacao-01_33558375-357f-4f77-b036-d94756dca249.png?X-Amz-Expires=3600&X-Amz-Date=20251020T224533Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=0e0d0d7878b9e48b597654b95ff1ec9d736eb38e0a9da09fdf56b8e3e36124fb
202,ANU-DISTRIB_GRAcacao260,Granola Cacao 260 grs20250314201500.470444,MLC2930070644,116,description_fuzzy,medium,Fuzzy match: Granola Cacao 260g → Granola Grana Cacao 260 G Bolsa Semillas (84%),4,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4031429,
240,ANU-IGUAZÚ_BAcacao16ud,Barrita Cacao Display 16 uds20250314201456.978035,BACM_U04010,10,description_fuzzy,high,Fuzzy match: Cacao → Barra Low Carb Cacao Maní - 1 unidad (100%),2,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4039935,
294,ANU-TREMUS_GRACACAO,Granola Cacao20250314201500.403113,MLC2930070644,116,description_fuzzy,high,Fuzzy match: Granola Cacao → Granola Grana Cacao 260 G Bolsa Semillas (100%),1,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4865781,
119,ANU-BACM_U04010_WEB,BARRA LOW CARB CACAO MANí X120250316110409.301353,BACM_U04010,10,description_fuzzy,high,Fuzzy match: Barra Cacao → Barra Low Carb Cacao Maní - 1 unidad (100%),3,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4930678,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/4930678/images/small_thumb_Barritacacaoconsellolowcarb_718eedc9-6e5c-49f4-b682-27f6e815e851.png?X-Amz-Expires=3600&X-Amz-Date=20251021T001914Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251021/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=50a6fcab7cfa598296b1cc914bd90bdcef10e50b94917e625d0f05bfe5386ae0
138,ANU-BAMC_U04010_WEB,BARRA LOW CARB MANZANA CANELA X120250316110424.955356,MLC1630337051,111,description_fuzzy,high,Fuzzy match: Barra → Barra Cereal Grana Sour Berries 5 Un (100%),3,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4930680,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/4930680/images/small_thumb_Barritamanzanaconsellovegano_9f3732ff-628b-47f2-ab3a-102c2bde64c1.png?X-Amz-Expires=3600&X-Amz-Date=20251021T001903Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251021/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=6c7e41ff21cad1ead59f55a016e9c2cf91f6edf905a783ed5e052c73f6a121e6
225,ANU-GRAL_C02010_UN,CM GRANOLA ALMENDRAS 260 GRS ESP20250314201458.745033,ML-MLC2967399930,53,description_fuzzy,medium,Fuzzy match: Granola Almendras 260g → Granola Grana Low Carb Almendras Y Semillas (87%),3,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,Unimarc,4938660,https://relke-erp-prod.s3-us-west-2.amazonaws.com/uploads/923/product/4938660/images/small_thumb_pack-fanaticos-de-grana.jpg?X-Amz-Expires=3600&X-Amz-Date=20251020T224541Z&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIATSFAHWUNCQ7KSTET/20251020/us-west-2/s3/aws4_request&X-Amz-SignedHeaders=host&X-Amz-Signature=5cba254c299bbf98797e821255118317622f15ab15ea57ce0605fdfe61a50eeb
283,ANU-SC-CD-1955,CHIPS DE CACAO20250314201458.287114,BACM_U04010,10,description_fuzzy,high,Fuzzy match: Cacao → Barra Low Carb Cacao Maní - 1 unidad (100%),1,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,1298676,
253,ANU-KETOCLUB_GRAketo210,Granola Keto 210 grs20250314201500.630744,GRA-250-001,2,description_fuzzy,high,Fuzzy match: Granola 210g → Granola 250g (92%),3,,,,,False,True,False,2025-10-21 17:33:30.003158,2025-10-25 21:06:29.700440,,4059080,
